,age_start,age_end,sex,race_ethnicity,relationship,proportion
1449,22,25,Female,White,Parent,0.0
1450,22,25,Female,White,Parent-in-law,0.0
1451,22,25,Female,White,Roommate,0.28187732213632566
1452,22,25,Female,White,Same-sex partner,0.006435463888099787
1453,22,25,Female,White,Same-sex spouse,0.0006770621357163022
1454,22,25,Female,White,Sibling,0.023732733117432285
1455,22,25,Female,White,Stepchild,0.024797261318918084
1456,22,25,Male,AIAN,Adopted child,0.008949103913987743
1457,22,25,Male,AIAN,Biological child,0.27120660952847403
1458,22,25,Male,AIAN,Child-in-law,0.024551059926393923
1459,22,25,Male,AIAN,Foster child,0.0
1460,22,25,Male,AIAN,Grandchild,0.053045721615906295
1461,22,25,Male,AIAN,Opp-sex partner,0.0822871995815459
1462,22,25,Male,AIAN,Opp-sex spouse,0.019238223027579365
1463,22,25,Male,AIAN,Other nonrelative,0.11005367434569742
1464,22,25,Male,AIAN,Other relative,0.0488751301346377
1465,22,25,Male,AIAN,Parent,0.0
1466,22,25,Male,AIAN,Parent-in-law,0.0
1467,22,25,Male,AIAN,Roommate,0.30984643824357866
1468,22,25,Male,AIAN,Same-sex partner,0.005118152176784723
1469,22,25,Male,AIAN,Same-sex spouse,0.0003118811677544842
1470,22,25,Male,AIAN,Sibling,0.03828462537966986
1471,22,25,Male,AIAN,Stepchild,0.02823218095798987
1472,22,25,Male,Asian,Adopted child,0.004975999343419557
1473,22,25,Male,Asian,Biological child,0.27518338749812404
1474,22,25,Male,Asian,Child-in-law,0.013641279000457363
1475,22,25,Male,Asian,Foster child,0.0
1476,22,25,Male,Asian,Grandchild,0.02928059797887453
1477,22,25,Male,Asian,Opp-sex partner,0.03441096963089043
1478,22,25,Male,Asian,Opp-sex spouse,0.010976088952757297
1479,22,25,Male,Asian,Other nonrelative,0.09234965048638405
1480,22,25,Male,Asian,Other relative,0.04104688395985612
1481,22,25,Male,Asian,Parent,0.0
1482,22,25,Male,Asian,Parent-in-law,0.0
1483,22,25,Male,Asian,Roommate,0.4402666021979069
1484,22,25,Male,Asian,Same-sex partner,0.0028535744420300235
1485,22,25,Male,Asian,Same-sex spouse,0.00017962835622369516
1486,22,25,Male,Asian,Sibling,0.03917371391091361
1487,22,25,Male,Asian,Stepchild,0.01566162424216241
1488,22,25,Male,Black,Adopted child,0.008752418956998347
1489,22,25,Male,Black,Biological child,0.3396424896893652
1490,22,25,Male,Black,Child-in-law,0.01897376030630482
1491,22,25,Male,Black,Foster child,0.0
1492,22,25,Male,Black,Grandchild,0.08116846140919509
1493,22,25,Male,Black,Opp-sex partner,0.08116029755371479
1494,22,25,Male,Black,Opp-sex spouse,0.018829213522745074
1495,22,25,Male,Black,Other nonrelative,0.10054814669848057
1496,22,25,Male,Black,Other relative,0.07469760085245761
1497,22,25,Male,Black,Parent,0.0
1498,22,25,Male,Black,Parent-in-law,0.0
1499,22,25,Male,Black,Roommate,0.2052717783659526
1500,22,25,Male,Black,Same-sex partner,0.005006046298932103
1501,22,25,Male,Black,Same-sex spouse,0.00030533411137768636
1502,22,25,Male,Black,Sibling,0.038080947494217456
1503,22,25,Male,Black,Stepchild,0.027563504740258583
1504,22,25,Male,Latino,Adopted child,0.010284765863729292
1505,22,25,Male,Latino,Biological child,0.32711701418054334
1506,22,25,Male,Latino,Child-in-law,0.03604870577728058
1507,22,25,Male,Latino,Foster child,0.0
1508,22,25,Male,Latino,Grandchild,0.039957042562214266
1509,22,25,Male,Latino,Opp-sex partner,0.0681242242124708
1510,22,25,Male,Latino,Opp-sex spouse,0.017932041697039887
1511,22,25,Male,Latino,Other nonrelative,0.10381059731831098
1512,22,25,Male,Latino,Other relative,0.07117630495022831
1513,22,25,Male,Latino,Parent,0.0
1514,22,25,Male,Latino,Parent-in-law,0.0
1515,22,25,Male,Latino,Roommate,0.2318952919587933
1516,22,25,Male,Latino,Same-sex partner,0.0034832592991227472
1517,22,25,Male,Latino,Same-sex spouse,0.00021640236006748798
1518,22,25,Male,Latino,Sibling,0.055752659681695294
1519,22,25,Male,Latino,Stepchild,0.03420169013850373
1520,22,25,Male,Multiracial or Other,Adopted child,0.008047548097815922
1521,22,25,Male,Multiracial or Other,Biological child,0.33080014764623805
1522,22,25,Male,Multiracial or Other,Child-in-law,0.022075470304755644
1523,22,25,Male,Multiracial or Other,Foster child,0.0
1524,22,25,Male,Multiracial or Other,Grandchild,0.0751968412956163
1525,22,25,Male,Multiracial or Other,Opp-sex partner,0.08058284108452947
1526,22,25,Male,Multiracial or Other,Opp-sex spouse,0.017363423339955938
1527,22,25,Male,Multiracial or Other,Other nonrelative,0.08970350153112981
1528,22,25,Male,Multiracial or Other,Other relative,0.05873797381285275
1529,22,25,Male,Multiracial or Other,Parent,0.0
1530,22,25,Male,Multiracial or Other,Parent-in-law,0.0
1531,22,25,Male,Multiracial or Other,Roommate,0.252826795919939
1532,22,25,Male,Multiracial or Other,Same-sex partner,0.004604286207083526
1533,22,25,Male,Multiracial or Other,Same-sex spouse,0.0002818710602175208
1534,22,25,Male,Multiracial or Other,Sibling,0.034399562792886584
1535,22,25,Male,Multiracial or Other,Stepchild,0.025379736906979443
1536,22,25,Male,NHOPI,Adopted child,0.00844689208313315
1537,22,25,Male,NHOPI,Biological child,0.3121815206141503
1538,22,25,Male,NHOPI,Child-in-law,0.02317203227894075
1539,22,25,Male,NHOPI,Foster child,0.0
1540,22,25,Male,NHOPI,Grandchild,0.0500417417422928
1541,22,25,Male,NHOPI,Opp-sex partner,0.07770934668599902
1542,22,25,Male,NHOPI,Opp-sex spouse,0.018193865518423512
1543,22,25,Male,NHOPI,Other nonrelative,0.10386135004843422
1544,22,25,Male,NHOPI,Other relative,0.046124744007117094
1545,22,25,Male,NHOPI,Parent,0.0
1546,22,25,Male,NHOPI,Parent-in-law,0.0
1547,22,25,Male,NHOPI,Roommate,0.2923777628991546
1548,22,25,Male,NHOPI,Same-sex partner,0.004831903045106496
1549,22,25,Male,NHOPI,Same-sex spouse,0.00029516403183756773
1550,22,25,Male,NHOPI,Sibling,0.03612045056277181
1551,22,25,Male,NHOPI,Stepchild,0.026643226482638564
1552,22,25,Male,White,Adopted child,0.005882064667843207
1553,22,25,Male,White,Biological child,0.3066869040362664
1554,22,25,Male,White,Child-in-law,0.020854212443924342
1555,22,25,Male,White,Foster child,0.0
1556,22,25,Male,White,Grandchild,0.04839670663196099
1557,22,25,Male,White,Opp-sex partner,0.0829719337212099
1558,22,25,Male,White,Opp-sex spouse,0.020576946537105973
1559,22,25,Male,White,Other nonrelative,0.10624920184768223
1560,22,25,Male,White,Other relative,0.03401194797293524
1561,22,25,Male,White,Parent,0.0
1562,22,25,Male,White,Parent-in-law,0.0
1563,22,25,Male,White,Roommate,0.3133038699262817
1564,22,25,Male,White,Same-sex partner,0.004205707699789691
1565,22,25,Male,White,Same-sex spouse,0.00027873712856717246
1566,22,25,Male,White,Sibling,0.03080697659611695
1567,22,25,Male,White,Stepchild,0.025774790790316204
1568,25,30,Female,AIAN,Adopted child,0.009473566980357371
1569,25,30,Female,AIAN,Biological child,0.3084324842641625
1570,25,30,Female,AIAN,Child-in-law,0.0404657987244953
1571,25,30,Female,AIAN,Foster child,0.0
1572,25,30,Female,AIAN,Grandchild,0.03132778881194081
1573,25,30,Female,AIAN,Opp-sex partner,0.14655331848857855
1574,25,30,Female,AIAN,Opp-sex spouse,0.05729325821728889
1575,25,30,Female,AIAN,Other nonrelative,0.1000937707792224
1576,25,30,Female,AIAN,Other relative,0.04667580321804968
1577,25,30,Female,AIAN,Parent,0.0
1578,25,30,Female,AIAN,Parent-in-law,0.0
1579,25,30,Female,AIAN,Roommate,0.1912018017319057
1580,25,30,Female,AIAN,Same-sex partner,0.008635443806172368
1581,25,30,Female,AIAN,Same-sex spouse,0.0018389247850891265
1582,25,30,Female,AIAN,Sibling,0.03521094267247888
1583,25,30,Female,AIAN,Stepchild,0.022797097520258505
1584,25,30,Female,Asian,Adopted child,0.004843641751742519
1585,25,30,Female,Asian,Biological child,0.1931181033906417
1586,25,30,Female,Asian,Child-in-law,0.040095519350850296
1587,25,30,Female,Asian,Foster child,0.0
1588,25,30,Female,Asian,Grandchild,0.01610767146939484
1589,25,30,Female,Asian,Opp-sex partner,0.12207115221557317
1590,25,30,Female,Asian,Opp-sex spouse,0.11855534807860765
1591,25,30,Female,Asian,Other nonrelative,0.10062786161956909
1592,25,30,Female,Asian,Other relative,0.042357639300489844
1593,25,30,Female,Asian,Parent,0.0
1594,25,30,Female,Asian,Parent-in-law,0.0
1595,25,30,Female,Asian,Roommate,0.30587642929655845
1596,25,30,Female,Asian,Same-sex partner,0.004392921914132492
1597,25,30,Female,Asian,Same-sex spouse,0.0009331155370033336
1598,25,30,Female,Asian,Sibling,0.03929496750857931
1599,25,30,Female,Asian,Stepchild,0.011725628566857216
1600,25,30,Female,Black,Adopted child,0.01403349097896727
1601,25,30,Female,Black,Biological child,0.3557634598484523
1602,25,30,Female,Black,Child-in-law,0.03296902034329406
1603,25,30,Female,Black,Foster child,0.0
1604,25,30,Female,Black,Grandchild,0.06609251681779393
1605,25,30,Female,Black,Opp-sex partner,0.08594041363845269
1606,25,30,Female,Black,Opp-sex spouse,0.03240456833935893
1607,25,30,Female,Black,Other nonrelative,0.10092828234118886
1608,25,30,Female,Black,Other relative,0.07402120818903114
1609,25,30,Female,Black,Parent,0.0
1610,25,30,Female,Black,Parent-in-law,0.0
1611,25,30,Female,Black,Roommate,0.13350312716843385
1612,25,30,Female,Black,Same-sex partner,0.012813821735599142
1613,25,30,Female,Black,Same-sex spouse,0.0027310388311176633
1614,25,30,Female,Black,Sibling,0.051996812396156646
1615,25,30,Female,Black,Stepchild,0.03680223937215339
1616,25,30,Female,Latino,Adopted child,0.009307921404817237
1617,25,30,Female,Latino,Biological child,0.30193414567419
1618,25,30,Female,Latino,Child-in-law,0.05551006026631204
1619,25,30,Female,Latino,Foster child,0.0
1620,25,30,Female,Latino,Grandchild,0.028575858017341096
1621,25,30,Female,Latino,Opp-sex partner,0.12662467960981785
1622,25,30,Female,Latino,Opp-sex spouse,0.06080405540334631
1623,25,30,Female,Latino,Other nonrelative,0.1093516855752667
1624,25,30,Female,Latino,Other relative,0.06290538896203421
1625,25,30,Female,Latino,Parent,0.0
1626,25,30,Female,Latino,Parent-in-law,0.0
1627,25,30,Female,Latino,Roommate,0.15603800900251735
1628,25,30,Female,Latino,Same-sex partner,0.01088236696212663
1629,25,30,Female,Latino,Same-sex spouse,0.0023138252811907324
1630,25,30,Female,Latino,Sibling,0.05342885129146356
1631,25,30,Female,Latino,Stepchild,0.022323152549576213
1632,25,30,Female,Multiracial or Other,Adopted child,0.011370991043869207
1633,25,30,Female,Multiracial or Other,Biological child,0.25270129632348615
1634,25,30,Female,Multiracial or Other,Child-in-law,0.02638690658687338
1635,25,30,Female,Multiracial or Other,Foster child,0.0
1636,25,30,Female,Multiracial or Other,Grandchild,0.03756525820275003
1637,25,30,Female,Multiracial or Other,Opp-sex partner,0.17532988971937838
1638,25,30,Female,Multiracial or Other,Opp-sex spouse,0.05114163693925166
1639,25,30,Female,Multiracial or Other,Other nonrelative,0.10147247078898601
1640,25,30,Female,Multiracial or Other,Other relative,0.03209636796629029
1641,25,30,Female,Multiracial or Other,Parent,0.0
1642,25,30,Female,Multiracial or Other,Parent-in-law,0.0
1643,25,30,Female,Multiracial or Other,Roommate,0.23671561827543278
1644,25,30,Female,Multiracial or Other,Same-sex partner,0.010374103229478116
1645,25,30,Female,Multiracial or Other,Same-sex spouse,0.0022101412042328404
1646,25,30,Female,Multiracial or Other,Sibling,0.035300941234401424
1647,25,30,Female,Multiracial or Other,Stepchild,0.027334378485569605
1648,25,30,Female,NHOPI,Adopted child,0.009912316279839153
1649,25,30,Female,NHOPI,Biological child,0.2765026351079884
1650,25,30,Female,NHOPI,Child-in-law,0.04234261540563456
1651,25,30,Female,NHOPI,Foster child,0.0
1652,25,30,Female,NHOPI,Grandchild,0.03277010493851686
1653,25,30,Female,NHOPI,Opp-sex partner,0.15335356750402973
1654,25,30,Female,NHOPI,Opp-sex spouse,0.059969834742709754
1655,25,30,Female,NHOPI,Other nonrelative,0.1047062480948064
1656,25,30,Female,NHOPI,Other relative,0.04882832361242058
1657,25,30,Female,NHOPI,Parent,0.0
1658,25,30,Female,NHOPI,Parent-in-law,0.0
1659,25,30,Female,NHOPI,Roommate,0.19997273813654085
1660,25,30,Female,NHOPI,Same-sex partner,0.009037481294092124
1661,25,30,Female,NHOPI,Same-sex spouse,0.0019247627097721258
1662,25,30,Female,NHOPI,Sibling,0.03683310020506131
1663,25,30,Female,NHOPI,Stepchild,0.023846271968588066
1664,25,30,Female,White,Adopted child,0.008768339187247265
1665,25,30,Female,White,Biological child,0.26576738037044223
1666,25,30,Female,White,Child-in-law,0.04198283578478747
1667,25,30,Female,White,Foster child,0.0
1668,25,30,Female,White,Grandchild,0.02977763178065644
1669,25,30,Female,White,Opp-sex partner,0.1756051449973822
1670,25,30,Female,White,Opp-sex spouse,0.05906339869822451
1671,25,30,Female,White,Other nonrelative,0.10475744547890459
1672,25,30,Female,White,Other relative,0.0414025377541176
1673,25,30,Female,White,Parent,0.0
1674,25,30,Female,White,Parent-in-law,0.0
1675,25,30,Female,White,Roommate,0.21044916693760377
1676,25,30,Female,White,Same-sex partner,0.007623984694090053
1677,25,30,Female,White,Same-sex spouse,0.0021824699908618785
1678,25,30,Female,White,Sibling,0.029516964131000148
1679,25,30,Female,White,Stepchild,0.023102700194681716
1680,25,30,Male,AIAN,Adopted child,0.009143036157821026
1681,25,30,Male,AIAN,Biological child,0.276209726448994
1682,25,30,Male,AIAN,Child-in-law,0.036835746945923384
1683,25,30,Male,AIAN,Foster child,0.0
1684,25,30,Male,AIAN,Grandchild,0.03721118519152451
1685,25,30,Male,AIAN,Opp-sex partner,0.13091546160908346
1686,25,30,Male,AIAN,Opp-sex spouse,0.03644085483895134
1687,25,30,Male,AIAN,Other nonrelative,0.09143410228343696
1688,25,30,Male,AIAN,Other relative,0.05251903728028386
1689,25,30,Male,AIAN,Parent,0.0
1690,25,30,Male,AIAN,Parent-in-law,0.0
1691,25,30,Male,AIAN,Roommate,0.2530859329967398
1692,25,30,Male,AIAN,Same-sex partner,0.006620786262946183
1693,25,30,Male,AIAN,Same-sex spouse,0.0012277385735375073
1694,25,30,Male,AIAN,Sibling,0.040958120039475146
1695,25,30,Male,AIAN,Stepchild,0.027398271371282763
1696,25,30,Male,Asian,Adopted child,0.0037920188833119534
1697,25,30,Male,Asian,Biological child,0.2175192902014039
1698,25,30,Male,Asian,Child-in-law,0.015312434503524217
1699,25,30,Male,Asian,Foster child,0.0
1700,25,30,Male,Asian,Grandchild,0.015322937256640138
1701,25,30,Male,Asian,Opp-sex partner,0.06876773452953944
1702,25,30,Male,Asian,Opp-sex spouse,0.037431688278140154
1703,25,30,Male,Asian,Other nonrelative,0.11014977810719456
1704,25,30,Male,Asian,Other relative,0.06314683726717102
1705,25,30,Male,Asian,Parent,0.0
1706,25,30,Male,Asian,Parent-in-law,0.0
1707,25,30,Male,Asian,Roommate,0.4060901096879577
1708,25,30,Male,Asian,Same-sex partner,0.0027729897358886716
1709,25,30,Male,Asian,Same-sex spouse,0.0005178361665731598
1710,25,30,Male,Asian,Sibling,0.047898304506229894
1711,25,30,Male,Asian,Stepchild,0.011278040876425104
1712,25,30,Male,Black,Adopted child,0.012479434989465988
1713,25,30,Male,Black,Biological child,0.3102054493613061
1714,25,30,Male,Black,Child-in-law,0.02216184000344108
1715,25,30,Male,Black,Foster child,0.0
1716,25,30,Male,Black,Grandchild,0.062045076432017274
1717,25,30,Male,Black,Opp-sex partner,0.10285719545807968
1718,25,30,Male,Black,Opp-sex spouse,0.03913684758080415
1719,25,30,Male,Black,Other nonrelative,0.10164765290424173
1720,25,30,Male,Black,Other relative,0.07041255932145492
1721,25,30,Male,Black,Parent,0.0
1722,25,30,Male,Black,Parent-in-law,0.0
1723,25,30,Male,Black,Roommate,0.1956851173948317
1724,25,30,Male,Black,Same-sex partner,0.0075472662458701085
1725,25,30,Male,Black,Same-sex spouse,0.0013986702871022943
1726,25,30,Male,Black,Sibling,0.03694818471476768
1727,25,30,Male,Black,Stepchild,0.037474705306617236
1728,25,30,Male,Latino,Adopted child,0.008508518223484451
1729,25,30,Male,Latino,Biological child,0.27680666115901814
1730,25,30,Male,Latino,Child-in-law,0.05718638586814049
1731,25,30,Male,Latino,Foster child,0.0
1732,25,30,Male,Latino,Grandchild,0.023856586971425307
1733,25,30,Male,Latino,Opp-sex partner,0.11667451014665595
1734,25,30,Male,Latino,Opp-sex spouse,0.03359030775956568
1735,25,30,Male,Latino,Other nonrelative,0.10687968737994064
1736,25,30,Male,Latino,Other relative,0.07503104779968132
1737,25,30,Male,Latino,Parent,0.0
1738,25,30,Male,Latino,Parent-in-law,0.0
1739,25,30,Male,Latino,Roommate,0.21728996227902733
1740,25,30,Male,Latino,Same-sex partner,0.0066166499886703735
1741,25,30,Male,Latino,Same-sex spouse,0.0011725241312520842
1742,25,30,Male,Latino,Sibling,0.050252726009363924
1743,25,30,Male,Latino,Stepchild,0.02613443228377422
1744,25,30,Male,Multiracial or Other,Adopted child,0.0069240742128317085
1745,25,30,Male,Multiracial or Other,Biological child,0.3127772705315814
1746,25,30,Male,Multiracial or Other,Child-in-law,0.02791045111867339
1747,25,30,Male,Multiracial or Other,Foster child,0.0
1748,25,30,Male,Multiracial or Other,Grandchild,0.046377352703218765
1749,25,30,Male,Multiracial or Other,Opp-sex partner,0.11805420448369797
1750,25,30,Male,Multiracial or Other,Opp-sex spouse,0.03600463097130027
1751,25,30,Male,Multiracial or Other,Other nonrelative,0.10925583109191517
1752,25,30,Male,Multiracial or Other,Other relative,0.0595290133642285
1753,25,30,Male,Multiracial or Other,Parent,0.0
1754,25,30,Male,Multiracial or Other,Parent-in-law,0.0
1755,25,30,Male,Multiracial or Other,Roommate,0.22509404117232631
1756,25,30,Male,Multiracial or Other,Same-sex partner,0.005025180356261305
1757,25,30,Male,Multiracial or Other,Same-sex spouse,0.0009333559225785724
1758,25,30,Male,Multiracial or Other,Sibling,0.03140106579827787
1759,25,30,Male,Multiracial or Other,Stepchild,0.020713528273108628
1760,25,30,Male,NHOPI,Adopted child,0.008743968174832424
1761,25,30,Male,NHOPI,Biological child,0.2849144394724244
1762,25,30,Male,NHOPI,Child-in-law,0.03523058203948605
1763,25,30,Male,NHOPI,Foster child,0.0
1764,25,30,Male,NHOPI,Grandchild,0.035578804339183936
1765,25,30,Male,NHOPI,Opp-sex partner,0.12521376304634518
1766,25,30,Male,NHOPI,Opp-sex spouse,0.03487251829361573
1767,25,30,Male,NHOPI,Other nonrelative,0.11040242412931547
1768,25,30,Male,NHOPI,Other relative,0.05021792807485292
1769,25,30,Male,NHOPI,Parent,0.0
1770,25,30,Male,NHOPI,Parent-in-law,0.0
1771,25,30,Male,NHOPI,Roommate,0.24195869724896796
1772,25,30,Male,NHOPI,Same-sex partner,0.006333825387955837
1773,25,30,Male,NHOPI,Same-sex spouse,0.0011747954842062963
1774,25,30,Male,NHOPI,Sibling,0.03916219681731845
1775,25,30,Male,NHOPI,Stepchild,0.0261960574914953
1776,25,30,Male,White,Adopted child,0.00800818392409783
1777,25,30,Male,White,Biological child,0.28753820697184
1778,25,30,Male,White,Child-in-law,0.03443778437378178
1779,25,30,Male,White,Foster child,0.0
1780,25,30,Male,White,Grandchild,0.03518010009839119
1781,25,30,Male,White,Opp-sex partner,0.13893252961558472
1782,25,30,Male,White,Opp-sex spouse,0.03385695163707144
1783,25,30,Male,White,Other nonrelative,0.11344066887918289
1784,25,30,Male,White,Other relative,0.03651924011522386
1785,25,30,Male,White,Parent,0.0
1786,25,30,Male,White,Parent-in-law,0.0
1787,25,30,Male,White,Roommate,0.24417913962701354
1788,25,30,Male,White,Same-sex partner,0.005877689226380626
1789,25,30,Male,White,Same-sex spouse,0.00115872960999429
1790,25,30,Male,White,Sibling,0.035485394306042604
1791,25,30,Male,White,Stepchild,0.02538538161539513
1792,30,40,Female,AIAN,Adopted child,0.008559569662079701
1793,30,40,Female,AIAN,Biological child,0.27349908265567235
1794,30,40,Female,AIAN,Child-in-law,0.044421699259203605
1795,30,40,Female,AIAN,Foster child,0.0
1796,30,40,Female,AIAN,Grandchild,0.02378688339461751
1797,30,40,Female,AIAN,Opp-sex partner,0.18281282289650636
1798,30,40,Female,AIAN,Opp-sex spouse,0.09198242754757494
1799,30,40,Female,AIAN,Other nonrelative,0.10166515320718636
1800,30,40,Female,AIAN,Other relative,0.05359033154888854
1801,30,40,Female,AIAN,Parent,0.0016348321664685554
1802,30,40,Female,AIAN,Parent-in-law,1.3343318583406583e-06
1803,30,40,Female,AIAN,Roommate,0.13278304924976966
1804,30,40,Female,AIAN,Same-sex partner,0.010901699638779535
1805,30,40,Female,AIAN,Same-sex spouse,0.004731247031644482
1806,30,40,Female,AIAN,Sibling,0.04150630672941648
1807,30,40,Female,AIAN,Stepchild,0.028123560680333542
1808,30,40,Female,Asian,Adopted child,0.003524671625400682
1809,30,40,Female,Asian,Biological child,0.17201163597383318
1810,30,40,Female,Asian,Child-in-law,0.05769927735746751
1811,30,40,Female,Asian,Foster child,0.0
1812,30,40,Female,Asian,Grandchild,0.009801658742379909
1813,30,40,Female,Asian,Opp-sex partner,0.14524064855853416
1814,30,40,Female,Asian,Opp-sex spouse,0.21717749017101776
1815,30,40,Female,Asian,Other nonrelative,0.09057257395511951
1816,30,40,Female,Asian,Other relative,0.06517507184345653
1817,30,40,Female,Asian,Parent,0.0006510888795953203
1818,30,40,Female,Asian,Parent-in-law,1.3343318583406583e-06
1819,30,40,Female,Asian,Roommate,0.1750451112762962
1820,30,40,Female,Asian,Same-sex partner,0.004444391330793744
1821,30,40,Female,Asian,Same-sex spouse,0.0019211723887880454
1822,30,40,Female,Asian,Sibling,0.04521668135029022
1823,30,40,Female,Asian,Stepchild,0.0115171922151688
1824,30,40,Female,Black,Adopted child,0.008841679776875897
1825,30,40,Female,Black,Biological child,0.3585382857832063
1826,30,40,Female,Black,Child-in-law,0.02468597624258307
1827,30,40,Female,Black,Foster child,0.0
1828,30,40,Female,Black,Grandchild,0.03303234315791548
1829,30,40,Female,Black,Opp-sex partner,0.0993358540934907
1830,30,40,Female,Black,Opp-sex spouse,0.06265701670079574
1831,30,40,Female,Black,Other nonrelative,0.1072647125990542
1832,30,40,Female,Black,Other relative,0.08862916901392476
1833,30,40,Female,Black,Parent,0.001689952236342473
1834,30,40,Female,Black,Parent-in-law,1.3343318583406583e-06
1835,30,40,Female,Black,Roommate,0.10212226775947848
1836,30,40,Female,Black,Same-sex partner,0.01427348740417301
1837,30,40,Female,Black,Same-sex spouse,0.004888698180467549
1838,30,40,Female,Black,Sibling,0.056386738909817664
1839,30,40,Female,Black,Stepchild,0.03765248381001632
1840,30,40,Female,Latino,Adopted child,0.010898345567188066
1841,30,40,Female,Latino,Biological child,0.2502267185095445
1842,30,40,Female,Latino,Child-in-law,0.05336725121087022
1843,30,40,Female,Latino,Foster child,0.0
1844,30,40,Female,Latino,Grandchild,0.020636119424611705
1845,30,40,Female,Latino,Opp-sex partner,0.13575500768474108
1846,30,40,Female,Latino,Opp-sex spouse,0.11043755359975424
1847,30,40,Female,Latino,Other nonrelative,0.10795977147874516
1848,30,40,Female,Latino,Other relative,0.0760635330319297
1849,30,40,Female,Latino,Parent,0.0020917937731168576
1850,30,40,Female,Latino,Parent-in-law,1.3343318584461266e-06
1851,30,40,Female,Latino,Roommate,0.13627708012394948
1852,30,40,Female,Latino,Same-sex partner,0.007200349878123055
1853,30,40,Female,Latino,Same-sex spouse,0.006036563409134336
1854,30,40,Female,Latino,Sibling,0.06156027104611009
1855,30,40,Female,Latino,Stepchild,0.02148830693032308
1856,30,40,Female,Multiracial or Other,Adopted child,0.008270593674064115
1857,30,40,Female,Multiracial or Other,Biological child,0.25332365670272083
1858,30,40,Female,Multiracial or Other,Child-in-law,0.04293300863989882
1859,30,40,Female,Multiracial or Other,Foster child,0.0
1860,30,40,Female,Multiracial or Other,Grandchild,0.022984206938796777
1861,30,40,Female,Multiracial or Other,Opp-sex partner,0.19253624625500348
1862,30,40,Female,Multiracial or Other,Opp-sex spouse,0.0803203712759085
1863,30,40,Female,Multiracial or Other,Other nonrelative,0.09621815131554623
1864,30,40,Female,Multiracial or Other,Other relative,0.04826046010583353
1865,30,40,Female,Multiracial or Other,Parent,0.0015783706083184322
1866,30,40,Female,Multiracial or Other,Parent-in-law,1.3343318583406583e-06
1867,30,40,Female,Multiracial or Other,Roommate,0.17119468790957568
1868,30,40,Female,Multiracial or Other,Same-sex partner,0.010531084973968518
1869,30,40,Female,Multiracial or Other,Same-sex spouse,0.00456996390527305
1870,30,40,Female,Multiracial or Other,Sibling,0.04010741865458667
1871,30,40,Female,Multiracial or Other,Stepchild,0.02717044470864703
1872,30,40,Female,NHOPI,Adopted child,0.008609895985625123
1873,30,40,Female,NHOPI,Biological child,0.2902556689904823
1874,30,40,Female,NHOPI,Child-in-law,0.044680960681859
1875,30,40,Female,NHOPI,Foster child,0.0
1876,30,40,Female,NHOPI,Grandchild,0.023926672708239474
1877,30,40,Female,NHOPI,Opp-sex partner,0.16287010382545844
1878,30,40,Female,NHOPI,Opp-sex spouse,0.09252647713711235
1879,30,40,Female,NHOPI,Other nonrelative,0.1022594097349858
1880,30,40,Female,NHOPI,Other relative,0.053903728770949705
1881,30,40,Female,NHOPI,Parent,0.001644665172535442
1882,30,40,Female,NHOPI,Parent-in-law,1.3343318583406583e-06
1883,30,40,Female,NHOPI,Roommate,0.1335560255467782
1884,30,40,Female,NHOPI,Same-sex partner,0.010966243664253899
1885,30,40,Female,NHOPI,Same-sex spouse,0.004759335132859827
1886,30,40,Female,NHOPI,Sibling,0.04174992867995003
1887,30,40,Female,NHOPI,Stepchild,0.028289549637052044
1888,30,40,Female,White,Adopted child,0.008422283487310403
1889,30,40,Female,White,Biological child,0.30066285227754974
1890,30,40,Female,White,Child-in-law,0.045530402282782406
1891,30,40,Female,White,Foster child,0.0
1892,30,40,Female,White,Grandchild,0.02438766762282967
1893,30,40,Female,White,Opp-sex partner,0.18295162513506835
1894,30,40,Female,White,Opp-sex spouse,0.08227647126036065
1895,30,40,Female,White,Other nonrelative,0.10123200851462082
1896,30,40,Female,White,Other relative,0.03985218019387646
1897,30,40,Female,White,Parent,0.0010674065217271243
1898,30,40,Female,White,Parent-in-law,1.3343318584461266e-06
1899,30,40,Female,White,Roommate,0.13371481368852597
1900,30,40,Female,White,Same-sex partner,0.011707949754844137
1901,30,40,Female,White,Same-sex spouse,0.0047389839089905395
1902,30,40,Female,White,Sibling,0.033191375591484315
1903,30,40,Female,White,Stepchild,0.030262645428170906
1904,30,40,Male,AIAN,Adopted child,0.00825776364813428
1905,30,40,Male,AIAN,Biological child,0.26818656965830434
1906,30,40,Male,AIAN,Child-in-law,0.05448245492065541
1907,30,40,Male,AIAN,Foster child,0.0
1908,30,40,Male,AIAN,Grandchild,0.0233519367849636
1909,30,40,Male,AIAN,Opp-sex partner,0.14361768270776964
1910,30,40,Male,AIAN,Opp-sex spouse,0.06912327869051424
1911,30,40,Male,AIAN,Other nonrelative,0.11922660124081565
1912,30,40,Male,AIAN,Other relative,0.06194259169240726
1913,30,40,Male,AIAN,Parent,0.00027785870612418427
1914,30,40,Male,AIAN,Parent-in-law,8.57423201154667e-06
1915,30,40,Male,AIAN,Roommate,0.17494923594003178
1916,30,40,Male,AIAN,Same-sex partner,0.007806781883675965
1917,30,40,Male,AIAN,Same-sex spouse,0.0029240697627771184
1918,30,40,Male,AIAN,Sibling,0.04256503123033412
1919,30,40,Male,AIAN,Stepchild,0.023279568901480856
